"race","race_state","state","state_long","type","year","pollster","samplesize","startdate","enddate","democrat_name","democrat_poll","democrat_result","republican_name","republican_poll","republican_result"
"2016_Pres_PA","2016_Pres_PA","PA","pennsylvania","Pres",2016,"Muhlenberg College",405,2016-10-30,2016-11-04,"clinton",44,47.9,"trump",40,48.6
"2016_Pres_GA","2016_Pres_GA","GA","georgia","Pres",2016,"SurveyUSA",683,2016-10-25,2016-10-27,"clinton",42,45.9,"trump",49,51
"2016_Pres_VT","2016_Pres_VT","VT","vermont","Pres",2016,"Political Marketing International, Inc./Red Racing Horses",1052,2016-10-24,2016-10-26,"clinton",52,56.7,"trump",26,30.3
"2016_Pres_SC","2016_Pres_SC","SC","south carolina","Pres",2016,"Starboard Communications",600,2016-10-30,2016-10-31,"clinton",36,40.7,"trump",47,54.9
"2016_Pres_ME","2016_Pres_ME","ME","maine","Pres",2016,"SurveyMonkey",779,2016-11-01,2016-11-07,"clinton",46,48,"trump",38,45
"2016_Pres_NH","2016_Pres_NH","NH","new hampshire","Pres",2016,"Suffolk University",500,2016-10-31,2016-11-02,"clinton",41.8,46.8,"trump",42.2,46.5
"2016_Pres_PA","2016_Pres_PA","PA","pennsylvania","Pres",2016,"Harper Polling",504,2016-11-02,2016-11-03,"clinton",46,47.9,"trump",46,48.6
"2016_Pres_MI","2016_Pres_MI","MI","michigan","Pres",2016,"Mitchell Research & Communications",1011,2016-11-06,2016-11-06,"clinton",47,47.3,"trump",41,47.5
"2016_Pres_ID","2016_Pres_ID","ID","idaho","Pres",2016,"Emerson College",1023,2016-10-21,2016-10-23,"clinton",23,27.5,"trump",52,59.3
"2016_Pres_NC","2016_Pres_NC","NC","north carolina","Pres",2016,"Elon University",710,2016-10-23,2016-10-27,"clinton",42,46.2,"trump",41.2,49.8
"2016_Pres_NM","2016_Pres_NM","NM","new mexico","Pres",2016,"SurveyMonkey",749,2016-11-01,2016-11-07,"clinton",40,48.3,"trump",38,40
"2016_Pres_MI","2016_Pres_MI","MI","michigan","Pres",2016,"Strategic National",573,2016-11-03,2016-11-03,"clinton",44,47.3,"trump",44,47.5
"2016_Pres_PA","2016_Pres_PA","PA","pennsylvania","Pres",2016,"Monmouth University",403,2016-10-29,2016-11-01,"clinton",48,47.9,"trump",44,48.6
"2016_Pres_UT","2016_Pres_UT","UT","utah","Pres",2016,"Rasmussen Reports/Pulse Opinion Research",750,2016-10-29,2016-10-31,"clinton",31,27.5,"trump",42,45.5
"2016_Pres_NH","2016_Pres_NH","NH","new hampshire","Pres",2016,"Rasmussen Reports/Pulse Opinion Research",525,2016-11-02,2016-11-06,"clinton",46,46.8,"trump",40,46.5
"2016_Pres_NC","2016_Pres_NC","NC","north carolina","Pres",2016,"Rasmussen Reports/Pulse Opinion Research",525,2016-11-02,2016-11-06,"clinton",49,46.2,"trump",43,49.8
"2016_Pres_PA","2016_Pres_PA","PA","pennsylvania","Pres",2016,"Rasmussen Reports/Pulse Opinion Research",525,2016-11-02,2016-11-06,"clinton",44,47.9,"trump",46,48.6
"2016_Pres_OH","2016_Pres_OH","OH","ohio","Pres",2016,"Rasmussen Reports/Pulse Opinion Research",525,2016-11-02,2016-11-06,"clinton",44,43.5,"trump",43,51.7
"2016_Pres_NV","2016_Pres_NV","NV","nevada","Pres",2016,"Rasmussen Reports/Pulse Opinion Research",525,2016-11-02,2016-11-06,"clinton",44,47.9,"trump",44,45.5
"2016_Pres_GA","2016_Pres_GA","GA","georgia","Pres",2016,"Quinnipiac University",707,2016-10-20,2016-10-26,"clinton",43,45.9,"trump",44,51
"2016_Pres_MS","2016_Pres_MS","MS","mississippi","Pres",2016,"SurveyMonkey",719,2016-11-01,2016-11-07,"clinton",42,40.1,"trump",50,57.9
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"Rasmussen Reports/Pulse Opinion Research",525,2016-11-02,2016-11-06,"clinton",47,47.8,"trump",45,49
"2016_Pres_GA","2016_Pres_GA","GA","georgia","Pres",2016,"Time/Abt SRBI",839,2016-10-17,2016-10-20,"clinton",42,45.9,"trump",44,51
"2016_Pres_NH","2016_Pres_NH","NH","new hampshire","Pres",2016,"SurveyMonkey",696,2016-11-01,2016-11-07,"clinton",47,46.8,"trump",38,46.5
"2016_Pres_MO","2016_Pres_MO","MO","missouri","Pres",2016,"Monmouth University",405,2016-10-28,2016-10-31,"clinton",38,38.1,"trump",52,56.8
"2016_Pres_IA","2016_Pres_IA","IA","iowa","Pres",2016,"Loras College",500,2016-11-01,2016-11-03,"clinton",44.2,41.7,"trump",43.4,51.1
"2016_Pres_ME","2016_Pres_ME","ME","maine","Pres",2016,"University of New Hampshire",670,2016-10-20,2016-10-25,"clinton",48,48,"trump",37,45
"2016_Pres_NH","2016_Pres_NH","NH","new hampshire","Pres",2016,"American Research Group",600,2016-10-31,2016-11-02,"clinton",43,46.8,"trump",48,46.5
"2016_Pres_VA","2016_Pres_VA","VA","virginia","Pres",2016,"Roanoke College",654,2016-10-29,2016-11-01,"clinton",45,49.8,"trump",38,44.4
"2016_Pres_MO","2016_Pres_MO","MO","missouri","Pres",2016,"Mason-Dixon Polling & Research, Inc.",625,2016-10-24,2016-10-26,"clinton",42,38.1,"trump",47,56.8
"2016_Pres_NC","2016_Pres_NC","NC","north carolina","Pres",2016,"Emerson College",650,2016-10-26,2016-10-27,"clinton",48,46.2,"trump",45,49.8
"2016_Pres_CO","2016_Pres_CO","CO","colorado","Pres",2016,"University of Denver",550,2016-10-29,2016-10-31,"clinton",39,48.2,"trump",39,43.3
"2016_Pres_IN","2016_Pres_IN","IN","indiana","Pres",2016,"Monmouth University",402,2016-10-27,2016-10-30,"clinton",39,37.8,"trump",50,56.9
"2016_Pres_ID","2016_Pres_ID","ID","idaho","Pres",2016,"SurveyMonkey",612,2016-11-01,2016-11-07,"clinton",29,27.5,"trump",47,59.3
"2016_Pres_WI","2016_Pres_WI","WI","wisconsin","Pres",2016,"Loras College",500,2016-10-31,2016-11-01,"clinton",43.9,46.5,"trump",37.9,47.2
"2016_Pres_UT","2016_Pres_UT","UT","utah","Pres",2016,"Y2 Analytics",500,2016-11-01,2016-11-03,"clinton",24,27.5,"trump",33,45.5
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"Saint Leo University",1028,2016-10-22,2016-10-26,"clinton",50.4,47.8,"trump",36.95,49
"2016_Pres_MO","2016_Pres_MO","MO","missouri","Pres",2016,"DFM Research",508,2016-10-27,2016-11-01,"clinton",38,38.1,"trump",47,56.8
"2016_Pres_KY","2016_Pres_KY","KY","kentucky","Pres",2016,"Google Consumer Surveys",1004,2016-10-26,2016-10-28,"clinton",24.8,32.7,"trump",38.2,62.5
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"TargetSmart/William & Mary",718,2016-10-25,2016-10-30,"clinton",48,47.8,"trump",40,49
"2016_Pres_IL","2016_Pres_IL","IL","illinois","Pres",2016,"Victory Research",1200,2016-10-16,2016-10-18,"clinton",51.2,55.8,"trump",36.1,38.8
"2016_Pres_WA","2016_Pres_WA","WA","washington","Pres",2016,"Insights West",402,2016-11-04,2016-11-06,"clinton",51,54.3,"trump",36,38.1
"2016_Pres_CA","2016_Pres_CA","CA","california","Pres",2016,"Insights West",401,2016-11-04,2016-11-06,"clinton",58,61.7,"trump",35,31.6
"2016_Pres_GA","2016_Pres_GA","GA","georgia","Pres",2016,"Opinion Savvy/InsiderAdvantage",538,2016-11-02,2016-11-03,"clinton",44.7,45.9,"trump",48.5,51
"2016_Pres_AZ","2016_Pres_AZ","AZ","arizona","Pres",2016,"Insights West",392,2016-11-04,2016-11-06,"clinton",45,45.1,"trump",47,48.7
"2016_Pres_CO","2016_Pres_CO","CO","colorado","Pres",2016,"Magellan Strategies",500,2016-11-01,2016-11-02,"clinton",44.1,48.2,"trump",37.6,43.3
"2016_Pres_IL","2016_Pres_IL","IL","illinois","Pres",2016,"Emerson College",500,2016-10-27,2016-10-30,"clinton",53,55.8,"trump",41,38.8
"2016_Pres_AR","2016_Pres_AR","AR","arkansas","Pres",2016,"University of Arkansas",585,2016-10-18,2016-10-25,"clinton",31.3,33.7,"trump",51.1,60.6
"2016_Pres_OH","2016_Pres_OH","OH","ohio","Pres",2016,"Trafalgar Group",1150,2016-10-24,2016-10-26,"clinton",44.15,43.5,"trump",48.54,51.7
"2016_Pres_NV","2016_Pres_NV","NV","nevada","Pres",2016,"JMC Enterprises",600,2016-10-28,2016-11-01,"clinton",45,47.9,"trump",45,45.5
"2016_Pres_NV","2016_Pres_NV","NV","nevada","Pres",2016,"Bendixen & Amandi International",800,2016-10-20,2016-10-23,"clinton",48,47.9,"trump",41,45.5
"2016_Pres_IL","2016_Pres_IL","IL","illinois","Pres",2016,"Loras College",600,2016-10-26,2016-10-27,"clinton",45,55.8,"trump",34,38.8
"2016_Pres_NM","2016_Pres_NM","NM","new mexico","Pres",2016,"The Times-Picayune/Lucid",567,2016-10-28,2016-11-01,"clinton",39,48.3,"trump",31,40
"2016_Pres_NV","2016_Pres_NV","NV","nevada","Pres",2016,"Insights West",373,2016-11-04,2016-11-06,"clinton",42,47.9,"trump",42,45.5
"2016_Pres_OR","2016_Pres_OR","OR","oregon","Pres",2016,"Davis, Hibbitts & Midghall, Inc.",504,2016-10-25,2016-10-29,"clinton",41,50.1,"trump",34,39.1
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"Associated Industries of Florida",1000,2016-10-19,2016-10-19,"clinton",44,47.8,"trump",41,49
"2016_Pres_KY","2016_Pres_KY","KY","kentucky","Pres",2016,"Western Kentucky University",602,2016-10-25,2016-10-30,"clinton",37,32.7,"trump",54,62.5
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"Dixie Strategies",698,2016-10-25,2016-10-26,"clinton",42.4,47.8,"trump",45.7,49
"2016_Pres_MN","2016_Pres_MN","MN","minnesota","Pres",2016,"Mason-Dixon Polling & Research, Inc.",625,2016-10-20,2016-10-22,"clinton",47,46.4,"trump",39,44.9
"2016_Pres_TX","2016_Pres_TX","TX","texas","Pres",2016,"Crosswind Media & Public Relations",800,2016-10-22,2016-10-24,"clinton",38,43.2,"trump",45,52.2
"2016_Pres_UT","2016_Pres_UT","UT","utah","Pres",2016,"Dan Jones & Associates",823,2016-10-20,2016-10-27,"clinton",24,27.5,"trump",32,45.5
"2016_Pres_MA","2016_Pres_MA","MA","massachusetts","Pres",2016,"Western New England University",417,2016-10-23,2016-11-02,"clinton",56,60,"trump",26,32.8
"2016_Pres_WV","2016_Pres_WV","WV","west virginia","Pres",2016,"SurveyMonkey",472,2016-11-01,2016-11-07,"clinton",29,26.5,"trump",56,68.6
"2016_Pres_SD","2016_Pres_SD","SD","south dakota","Pres",2016,"Remington",1115,2016-10-19,2016-10-21,"clinton",37,31.7,"trump",48,61.5
"2016_Pres_PA","2016_Pres_PA","PA","pennsylvania","Pres",2016,"Emerson College",550,2016-10-25,2016-10-26,"clinton",48,47.9,"trump",43,48.6
"2016_Pres_SD","2016_Pres_SD","SD","south dakota","Pres",2016,"SurveyMonkey",459,2016-11-01,2016-11-07,"clinton",32,31.7,"trump",53,61.5
"2016_Pres_VT","2016_Pres_VT","VT","vermont","Pres",2016,"SurveyMonkey",454,2016-11-01,2016-11-07,"clinton",61,56.7,"trump",25,30.3
"2016_Pres_WA","2016_Pres_WA","WA","washington","Pres",2016,"Elway Research",502,2016-10-20,2016-10-22,"clinton",48,54.3,"trump",31,38.1
"2016_Pres_MT","2016_Pres_MT","MT","montana","Pres",2016,"SurveyMonkey",449,2016-11-01,2016-11-07,"clinton",30,35.9,"trump",52,56.5
"2016_Pres_ID","2016_Pres_ID","ID","idaho","Pres",2016,"Rasmussen Reports/Pulse Opinion Research",750,2016-10-23,2016-10-24,"clinton",29,27.5,"trump",48,59.3
"2016_Pres_MA","2016_Pres_MA","MA","massachusetts","Pres",2016,"Suffolk University",500,2016-10-24,2016-10-26,"clinton",57,60,"trump",25,32.8
"2016_Pres_NH","2016_Pres_NH","NH","new hampshire","Pres",2016,"YouGov",772,2016-10-17,2016-10-21,"clinton",43,46.8,"trump",38,46.5
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"Emerson College",500,2016-10-26,2016-10-27,"clinton",46,47.8,"trump",45,49
"2016_Pres_ME","2016_Pres_ME","ME","maine","Pres",2016,"Maine People's Resource Center",812,2016-10-24,2016-10-26,"clinton",42,48,"trump",37,45
"2016_Pres_HI","2016_Pres_HI","HI","hawaii","Pres",2016,"SurveyMonkey",426,2016-11-01,2016-11-07,"clinton",52,62.2,"trump",28,30
"2016_Pres_NC","2016_Pres_NC","NC","north carolina","Pres",2016,"Siena College",792,2016-10-20,2016-10-23,"clinton",46,46.2,"trump",39,49.8
"2016_Pres_MT","2016_Pres_MT","MT","montana","Pres",2016,"Mason-Dixon Polling & Research, Inc.",1003,2016-10-10,2016-10-12,"clinton",36,35.9,"trump",46,56.5
"2016_Pres_ME","2016_Pres_ME","ME","maine","Pres",2016,"Emerson College",375,2016-10-28,2016-10-30,"clinton",48.8,48,"trump",42.5,45
"2016_Pres_ME","2016_Pres_ME","ME","maine","Pres",2016,"Emerson College",375,2016-10-28,2016-10-30,"clinton",43.6,48,"trump",42.2,45
"2016_Pres_RI","2016_Pres_RI","RI","rhode island","Pres",2016,"SurveyMonkey",415,2016-11-01,2016-11-07,"clinton",48,54.4,"trump",36,38.9
"2016_Pres_PA","2016_Pres_PA","PA","pennsylvania","Pres",2016,"Selzer & Company",806,2016-10-07,2016-10-11,"clinton",48,47.9,"trump",39,48.6
"2016_Pres_NE","2016_Pres_NE","NE","nebraska","Pres",2016,"Emerson College",700,2016-09-25,2016-09-26,"clinton",20,34.3,"trump",65,59.9
"2016_Pres_NE","2016_Pres_NE","NE","nebraska","Pres",2016,"Emerson College",700,2016-09-25,2016-09-26,"clinton",29,34.3,"trump",53,59.9
"2016_Pres_NH","2016_Pres_NH","NH","new hampshire","Pres",2016,"Monmouth University",401,2016-10-22,2016-10-25,"clinton",46,46.8,"trump",42,46.5
"2016_Pres_AK","2016_Pres_AK","AK","alaska","Pres",2016,"SurveyMonkey",409,2016-11-01,2016-11-07,"clinton",31,36.6,"trump",48,51.3
"2016_Pres_MI","2016_Pres_MI","MI","michigan","Pres",2016,"Emerson College",500,2016-10-25,2016-10-26,"clinton",50,47.3,"trump",43,47.5
"2016_Pres_ME","2016_Pres_ME","ME","maine","Pres",2016,"Clarity Campaign Labs",932,2016-10-10,2016-10-11,"clinton",39,48,"trump",39,45
"2016_Pres_LA","2016_Pres_LA","LA","louisiana","Pres",2016,"Mason-Dixon Polling & Research, Inc.",625,2016-10-17,2016-10-19,"clinton",34,38.4,"trump",54,58.1
"2016_Pres_AK","2016_Pres_AK","AK","alaska","Pres",2016,"Google Consumer Surveys",446,2016-10-25,2016-10-27,"clinton",38,36.6,"trump",39,51.3
"2016_Pres_NC","2016_Pres_NC","NC","north carolina","Pres",2016,"CNN/Opinion Research Corp.",788,2016-10-10,2016-10-15,"clinton",48,46.2,"trump",47,49.8
"2016_Pres_AZ","2016_Pres_AZ","AZ","arizona","Pres",2016,"Monmouth University",401,2016-10-21,2016-10-24,"clinton",45,45.1,"trump",46,48.7
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"Quinnipiac University",626,2016-10-27,2016-11-01,"clinton",46,47.8,"trump",45,49
"2016_Pres_OH","2016_Pres_OH","OH","ohio","Pres",2016,"CNN/Opinion Research Corp.",774,2016-10-10,2016-10-15,"clinton",44,43.5,"trump",48,51.7
"2016_Pres_NV","2016_Pres_NV","NV","nevada","Pres",2016,"YouGov",996,2016-10-12,2016-10-14,"clinton",46,47.9,"trump",40,45.5
"2016_Pres_NC","2016_Pres_NC","NC","north carolina","Pres",2016,"Quinnipiac University",602,2016-10-27,2016-11-01,"clinton",47,46.2,"trump",44,49.8
"2016_Pres_DE","2016_Pres_DE","DE","delaware","Pres",2016,"SurveyMonkey",367,2016-11-01,2016-11-07,"clinton",50,53.4,"trump",39,41.9
"2016_Pres_ID","2016_Pres_ID","ID","idaho","Pres",2016,"Google Consumer Surveys",417,2016-10-25,2016-10-27,"clinton",29,27.5,"trump",41,59.3
"2016_Pres_WI","2016_Pres_WI","WI","wisconsin","Pres",2016,"Emerson College",400,2016-10-27,2016-10-28,"clinton",48,46.5,"trump",42,47.2
"2016_Pres_OH","2016_Pres_OH","OH","ohio","Pres",2016,"Marist College",724,2016-10-10,2016-10-12,"clinton",41,43.5,"trump",42,51.7
"2016_Pres_NC","2016_Pres_NC","NC","north carolina","Pres",2016,"Monmouth University",402,2016-10-20,2016-10-23,"clinton",47,46.2,"trump",46,49.8
"2016_Pres_WI","2016_Pres_WI","WI","wisconsin","Pres",2016,"St. Norbert College",664,2016-10-13,2016-10-16,"clinton",47,46.5,"trump",39,47.2
"2016_Pres_NC","2016_Pres_NC","NC","north carolina","Pres",2016,"The Times-Picayune/Lucid",924,2016-10-17,2016-10-18,"clinton",42,46.2,"trump",41,49.8
"2016_Pres_IN","2016_Pres_IN","IN","indiana","Pres",2016,"Gravis Marketing",399,2016-10-30,2016-11-01,"clinton",39,37.8,"trump",49,56.9
"2016_Pres_CO","2016_Pres_CO","CO","colorado","Pres",2016,"Quinnipiac University",685,2016-10-10,2016-10-16,"clinton",45,48.2,"trump",37,43.3
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"Ipsos",888,2016-10-31,2016-11-06,"clinton",47.66,47.8,"trump",46.77,49
"2016_Pres_VT","2016_Pres_VT","VT","vermont","Pres",2016,"Braun Research",603,2016-10-19,2016-10-22,"clinton",50,56.7,"trump",22,30.3
"2016_Pres_TX","2016_Pres_TX","TX","texas","Pres",2016,"University of Houston",1000,2016-10-07,2016-10-15,"clinton",38,43.2,"trump",41,52.2
"2016_Pres_CA","2016_Pres_CA","CA","california","Pres",2016,"Google Consumer Surveys",1616,2016-11-01,2016-11-07,"clinton",47.88,61.7,"trump",26.4,31.6
"2016_Pres_TX","2016_Pres_TX","TX","texas","Pres",2016,"SurveyUSA",638,2016-10-10,2016-10-12,"clinton",43,43.2,"trump",47,52.2
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"The Times-Picayune/Lucid",892,2016-10-17,2016-10-18,"clinton",45,47.8,"trump",39,49
"2016_Pres_VA","2016_Pres_VA","VA","virginia","Pres",2016,"The Times-Picayune/Lucid",802,2016-10-17,2016-10-18,"clinton",43,49.8,"trump",38,44.4
"2016_Pres_ND","2016_Pres_ND","ND","north dakota","Pres",2016,"SurveyMonkey",313,2016-11-01,2016-11-07,"clinton",29,27.2,"trump",57,63
"2016_Pres_DC","2016_Pres_DC","DC","district of columbia","Pres",2016,"SurveyMonkey",310,2016-11-01,2016-11-07,"clinton",85,90.9,"trump",7,4.1
"2016_Pres_NC","2016_Pres_NC","NC","north carolina","Pres",2016,"National Research, Inc.",600,2016-10-14,2016-10-17,"clinton",44,46.2,"trump",42,49.8
"2016_Pres_OR","2016_Pres_OR","OR","oregon","Pres",2016,"SurveyUSA",654,2016-10-10,2016-10-12,"clinton",48,50.1,"trump",38,39.1
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"Google Consumer Surveys",1350,2016-11-01,2016-11-07,"clinton",36.53,47.8,"trump",41.36,49
"2016_Pres_NV","2016_Pres_NV","NV","nevada","Pres",2016,"Clarity Campaign Labs",1010,2016-10-10,2016-10-11,"clinton",43,47.9,"trump",43,45.5
"2016_Pres_NY","2016_Pres_NY","NY","new york","Pres",2016,"Google Consumer Surveys",1308,2016-11-01,2016-11-07,"clinton",39.83,59,"trump",33.29,36.5
"2016_Pres_IL","2016_Pres_IL","IL","illinois","Pres",2016,"Google Consumer Surveys",1256,2016-11-01,2016-11-07,"clinton",38.27,55.8,"trump",31.55,38.8
"2016_Pres_ME","2016_Pres_ME","ME","maine","Pres",2016,"University of New Hampshire",341,2016-10-20,2016-10-25,"clinton",43,48,"trump",40,45
"2016_Pres_OK","2016_Pres_OK","OK","oklahoma","Pres",2016,"SoonerPoll.com",530,2016-10-18,2016-10-20,"clinton",29.6,28.9,"trump",59.6,65.3
"2016_Pres_CA","2016_Pres_CA","CA","california","Pres",2016,"Ipsos",726,2016-10-31,2016-11-06,"clinton",58.85,61.7,"trump",31.74,31.6
"2016_Pres_TX","2016_Pres_TX","TX","texas","Pres",2016,"Google Consumer Surveys",1155,2016-11-01,2016-11-07,"clinton",32.29,43.2,"trump",42.48,52.2
"2016_Pres_PA","2016_Pres_PA","PA","pennsylvania","Pres",2016,"Google Consumer Surveys",1177,2016-11-01,2016-11-07,"clinton",37.69,47.9,"trump",37.29,48.6
"2016_Pres_NH","2016_Pres_NH","NH","new hampshire","Pres",2016,"Praecones Analytica",408,2016-10-26,2016-10-28,"clinton",42.9,46.8,"trump",44.6,46.5
"2016_Pres_GA","2016_Pres_GA","GA","georgia","Pres",2016,"The Times-Picayune/Lucid",807,2016-10-17,2016-10-18,"clinton",44,45.9,"trump",40,51
"2016_Pres_ME","2016_Pres_ME","ME","maine","Pres",2016,"Maine People's Resource Center",429,2016-10-24,2016-10-26,"clinton",44.9,48,"trump",33.4,45
"2016_Pres_OH","2016_Pres_OH","OH","ohio","Pres",2016,"Google Consumer Surveys",1070,2016-11-01,2016-11-07,"clinton",35.03,43.5,"trump",38.18,51.7
"2016_Pres_ME","2016_Pres_ME","ME","maine","Pres",2016,"University of New Hampshire",329,2016-10-20,2016-10-25,"clinton",54,48,"trump",34,45
"2016_Pres_PA","2016_Pres_PA","PA","pennsylvania","Pres",2016,"Muhlenberg College",420,2016-10-20,2016-10-26,"clinton",45,47.9,"trump",39,48.6
"2016_Pres_NJ","2016_Pres_NJ","NJ","new jersey","Pres",2016,"Google Consumer Surveys",1012,2016-11-01,2016-11-07,"clinton",39.37,55.5,"trump",32.57,41.4
"2016_Pres_TX","2016_Pres_TX","TX","texas","Pres",2016,"Ipsos",646,2016-10-31,2016-11-06,"clinton",39.3,43.2,"trump",48.75,52.2
"2016_Pres_SD","2016_Pres_SD","SD","south dakota","Pres",2016,"Nielson Brothers Polling",600,2016-10-24,2016-10-26,"clinton",35,31.7,"trump",49,61.5
"2016_Pres_PA","2016_Pres_PA","PA","pennsylvania","Pres",2016,"YouGov",1091,2016-10-26,2016-10-28,"clinton",48,47.9,"trump",40,48.6
"2016_Pres_NE","2016_Pres_NE","NE","nebraska","Pres",2016,"North Star Opinion Research/Ayres, McHenry & Associates",400,2016-10-22,2016-10-24,"clinton",40,34.3,"trump",44,59.9
"2016_Pres_WI","2016_Pres_WI","WI","wisconsin","Pres",2016,"Google Consumer Surveys",914,2016-11-01,2016-11-07,"clinton",43.17,46.5,"trump",31.05,47.2
"2016_Pres_GA","2016_Pres_GA","GA","georgia","Pres",2016,"Landmark Communications",1000,2016-11-03,2016-11-03,"clinton",46,45.9,"trump",48,51
"2016_Pres_LA","2016_Pres_LA","LA","louisiana","Pres",2016,"Southern Media & Opinion Research",500,2016-10-19,2016-10-21,"clinton",35,38.4,"trump",50,58.1
"2016_Pres_AK","2016_Pres_AK","AK","alaska","Pres",2016,"Craciun Research",400,2016-10-21,2016-10-26,"clinton",47,36.6,"trump",43,51.3
"2016_Pres_KS","2016_Pres_KS","KS","kansas","Pres",2016,"Fort Hays State University",313,2016-11-01,2016-11-03,"clinton",34,36.1,"trump",58,56.7
"2016_Pres_CA","2016_Pres_CA","CA","california","Pres",2016,"SurveyUSA",725,2016-10-13,2016-10-15,"clinton",56,61.7,"trump",30,31.6
"2016_Pres_OH","2016_Pres_OH","OH","ohio","Pres",2016,"Suffolk University",500,2016-10-17,2016-10-19,"clinton",45,43.5,"trump",45,51.7
"2016_Pres_MI","2016_Pres_MI","MI","michigan","Pres",2016,"Google Consumer Surveys",821,2016-11-01,2016-11-07,"clinton",35.18,47.3,"trump",34.05,47.5
"2016_Pres_NJ","2016_Pres_NJ","NJ","new jersey","Pres",2016,"Ipsos",551,2016-10-31,2016-11-06,"clinton",47.78,55.5,"trump",37.86,41.4
"2016_Pres_NC","2016_Pres_NC","NC","north carolina","Pres",2016,"Google Consumer Surveys",794,2016-11-01,2016-11-07,"clinton",35.03,46.2,"trump",40.65,49.8
"2016_Pres_IN","2016_Pres_IN","IN","indiana","Pres",2016,"Google Consumer Surveys",774,2016-11-01,2016-11-07,"clinton",33.93,37.8,"trump",36.45,56.9
"2016_Pres_OH","2016_Pres_OH","OH","ohio","Pres",2016,"Ipsos",552,2016-10-31,2016-11-06,"clinton",47.04,43.5,"trump",46,51.7
"2016_Pres_NY","2016_Pres_NY","NY","new york","Pres",2016,"Ipsos",552,2016-10-31,2016-11-06,"clinton",51.49,59,"trump",33,36.5
"2016_Pres_VA","2016_Pres_VA","VA","virginia","Pres",2016,"Google Consumer Surveys",765,2016-11-01,2016-11-07,"clinton",39.32,49.8,"trump",31.71,44.4
"2016_Pres_CO","2016_Pres_CO","CO","colorado","Pres",2016,"University of Colorado",1004,2016-10-17,2016-10-24,"clinton",44,48.2,"trump",34,43.3
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"Florida Atlantic University",500,2016-10-21,2016-10-23,"clinton",46.2,47.8,"trump",43.3,49
"2016_Pres_NC","2016_Pres_NC","NC","north carolina","Pres",2016,"SurveyUSA",651,2016-10-14,2016-10-16,"clinton",46,46.2,"trump",44,49.8
"2016_Pres_VA","2016_Pres_VA","VA","virginia","Pres",2016,"Ipsos",534,2016-10-31,2016-11-06,"clinton",45.9,49.8,"trump",41.11,44.4
"2016_Pres_ME","2016_Pres_ME","ME","maine","Pres",2016,"Maine People's Resource Center",382,2016-10-24,2016-10-26,"clinton",38,48,"trump",41.4,45
